PING 10.0.0.2 (10.0.0.2) 56(84) bytes of data.
64 bytes from 10.0.0.2: icmp_seq=713 ttl=64 time=14.5 ms
64 bytes from 10.0.0.2: icmp_seq=714 ttl=64 time=4.92 ms
64 bytes from 10.0.0.2: icmp_seq=715 ttl=64 time=1.14 ms
64 bytes from 10.0.0.2: icmp_seq=716 ttl=64 time=0.109 ms
64 bytes from 10.0.0.2: icmp_seq=717 ttl=64 time=0.536 ms
64 bytes from 10.0.0.2: icmp_seq=718 ttl=64 time=1.72 ms
64 bytes from 10.0.0.2: icmp_seq=719 ttl=64 time=0.139 ms
64 bytes from 10.0.0.2: icmp_seq=720 ttl=64 time=0.340 ms
64 bytes from 10.0.0.2: icmp_seq=721 ttl=64 time=0.132 ms
64 bytes from 10.0.0.2: icmp_seq=722 ttl=64 time=0.117 ms
64 bytes from 10.0.0.2: icmp_seq=723 ttl=64 time=0.157 ms
64 bytes from 10.0.0.2: icmp_seq=724 ttl=64 time=0.236 ms
64 bytes from 10.0.0.2: icmp_seq=725 ttl=64 time=1.20 ms
64 bytes from 10.0.0.2: icmp_seq=726 ttl=64 time=1.22 ms
64 bytes from 10.0.0.2: icmp_seq=727 ttl=64 time=8.47 ms
64 bytes from 10.0.0.2: icmp_seq=728 ttl=64 time=1.07 ms
64 bytes from 10.0.0.2: icmp_seq=729 ttl=64 time=1.12 ms
64 bytes from 10.0.0.2: icmp_seq=730 ttl=64 time=0.212 ms
64 bytes from 10.0.0.2: icmp_seq=731 ttl=64 time=0.614 ms
64 bytes from 10.0.0.2: icmp_seq=732 ttl=64 time=16.7 ms
64 bytes from 10.0.0.2: icmp_seq=733 ttl=64 time=0.101 ms
64 bytes from 10.0.0.2: icmp_seq=734 ttl=64 time=0.163 ms
64 bytes from 10.0.0.2: icmp_seq=735 ttl=64 time=0.128 ms
64 bytes from 10.0.0.2: icmp_seq=736 ttl=64 time=1.43 ms
64 bytes from 10.0.0.2: icmp_seq=737 ttl=64 time=2.02 ms
64 bytes from 10.0.0.2: icmp_seq=738 ttl=64 time=0.152 ms
64 bytes from 10.0.0.2: icmp_seq=739 ttl=64 time=13.4 ms
64 bytes from 10.0.0.2: icmp_seq=740 ttl=64 time=2.32 ms
64 bytes from 10.0.0.2: icmp_seq=741 ttl=64 time=1.88 ms
64 bytes from 10.0.0.2: icmp_seq=742 ttl=64 time=0.385 ms
64 bytes from 10.0.0.2: icmp_seq=743 ttl=64 time=0.250 ms
64 bytes from 10.0.0.2: icmp_seq=744 ttl=64 time=2.06 ms
64 bytes from 10.0.0.2: icmp_seq=745 ttl=64 time=13.8 ms
64 bytes from 10.0.0.2: icmp_seq=746 ttl=64 time=0.907 ms
64 bytes from 10.0.0.2: icmp_seq=747 ttl=64 time=2.40 ms
64 bytes from 10.0.0.2: icmp_seq=748 ttl=64 time=0.171 ms
64 bytes from 10.0.0.2: icmp_seq=749 ttl=64 time=4.17 ms
64 bytes from 10.0.0.2: icmp_seq=750 ttl=64 time=0.135 ms
64 bytes from 10.0.0.2: icmp_seq=751 ttl=64 time=10.7 ms
64 bytes from 10.0.0.2: icmp_seq=752 ttl=64 time=0.151 ms
64 bytes from 10.0.0.2: icmp_seq=753 ttl=64 time=0.263 ms
64 bytes from 10.0.0.2: icmp_seq=754 ttl=64 time=0.299 ms
64 bytes from 10.0.0.2: icmp_seq=755 ttl=64 time=0.185 ms
64 bytes from 10.0.0.2: icmp_seq=756 ttl=64 time=0.156 ms
64 bytes from 10.0.0.2: icmp_seq=757 ttl=64 time=0.133 ms
64 bytes from 10.0.0.2: icmp_seq=758 ttl=64 time=0.169 ms
64 bytes from 10.0.0.2: icmp_seq=759 ttl=64 time=1.45 ms
64 bytes from 10.0.0.2: icmp_seq=760 ttl=64 time=7.94 ms
64 bytes from 10.0.0.2: icmp_seq=761 ttl=64 time=0.112 ms
64 bytes from 10.0.0.2: icmp_seq=762 ttl=64 time=1.37 ms
64 bytes from 10.0.0.2: icmp_seq=763 ttl=64 time=0.275 ms
64 bytes from 10.0.0.2: icmp_seq=764 ttl=64 time=0.278 ms
64 bytes from 10.0.0.2: icmp_seq=765 ttl=64 time=0.166 ms
64 bytes from 10.0.0.2: icmp_seq=766 ttl=64 time=0.299 ms
64 bytes from 10.0.0.2: icmp_seq=767 ttl=64 time=0.890 ms
64 bytes from 10.0.0.2: icmp_seq=768 ttl=64 time=13.9 ms
64 bytes from 10.0.0.2: icmp_seq=769 ttl=64 time=0.126 ms
64 bytes from 10.0.0.2: icmp_seq=770 ttl=64 time=1.38 ms
64 bytes from 10.0.0.2: icmp_seq=771 ttl=64 time=0.356 ms
64 bytes from 10.0.0.2: icmp_seq=772 ttl=64 time=0.134 ms
64 bytes from 10.0.0.2: icmp_seq=773 ttl=64 time=0.201 ms
64 bytes from 10.0.0.2: icmp_seq=774 ttl=64 time=0.947 ms
64 bytes from 10.0.0.2: icmp_seq=775 ttl=64 time=2.63 ms
64 bytes from 10.0.0.2: icmp_seq=776 ttl=64 time=2.80 ms
64 bytes from 10.0.0.2: icmp_seq=777 ttl=64 time=2.64 ms
64 bytes from 10.0.0.2: icmp_seq=778 ttl=64 time=0.280 ms
64 bytes from 10.0.0.2: icmp_seq=779 ttl=64 time=0.107 ms
64 bytes from 10.0.0.2: icmp_seq=780 ttl=64 time=0.506 ms
64 bytes from 10.0.0.2: icmp_seq=781 ttl=64 time=0.157 ms
64 bytes from 10.0.0.2: icmp_seq=782 ttl=64 time=1.40 ms
64 bytes from 10.0.0.2: icmp_seq=783 ttl=64 time=0.292 ms
64 bytes from 10.0.0.2: icmp_seq=784 ttl=64 time=0.483 ms
64 bytes from 10.0.0.2: icmp_seq=785 ttl=64 time=3.83 ms
64 bytes from 10.0.0.2: icmp_seq=786 ttl=64 time=0.290 ms
64 bytes from 10.0.0.2: icmp_seq=787 ttl=64 time=0.278 ms
64 bytes from 10.0.0.2: icmp_seq=788 ttl=64 time=0.141 ms
64 bytes from 10.0.0.2: icmp_seq=789 ttl=64 time=10.6 ms
64 bytes from 10.0.0.2: icmp_seq=790 ttl=64 time=0.167 ms
64 bytes from 10.0.0.2: icmp_seq=791 ttl=64 time=2.25 ms
64 bytes from 10.0.0.2: icmp_seq=792 ttl=64 time=0.190 ms
64 bytes from 10.0.0.2: icmp_seq=793 ttl=64 time=1.34 ms
64 bytes from 10.0.0.2: icmp_seq=794 ttl=64 time=0.131 ms
64 bytes from 10.0.0.2: icmp_seq=795 ttl=64 time=1.26 ms
64 bytes from 10.0.0.2: icmp_seq=796 ttl=64 time=0.196 ms
64 bytes from 10.0.0.2: icmp_seq=797 ttl=64 time=6.46 ms
64 bytes from 10.0.0.2: icmp_seq=798 ttl=64 time=0.136 ms
64 bytes from 10.0.0.2: icmp_seq=799 ttl=64 time=0.181 ms
64 bytes from 10.0.0.2: icmp_seq=800 ttl=64 time=23.5 ms
64 bytes from 10.0.0.2: icmp_seq=801 ttl=64 time=5.62 ms
64 bytes from 10.0.0.2: icmp_seq=802 ttl=64 time=0.171 ms
64 bytes from 10.0.0.2: icmp_seq=803 ttl=64 time=2.42 ms
64 bytes from 10.0.0.2: icmp_seq=804 ttl=64 time=2.79 ms
64 bytes from 10.0.0.2: icmp_seq=805 ttl=64 time=0.477 ms
64 bytes from 10.0.0.2: icmp_seq=806 ttl=64 time=1.31 ms
64 bytes from 10.0.0.2: icmp_seq=807 ttl=64 time=0.378 ms
64 bytes from 10.0.0.2: icmp_seq=808 ttl=64 time=0.284 ms
64 bytes from 10.0.0.2: icmp_seq=809 ttl=64 time=0.185 ms
64 bytes from 10.0.0.2: icmp_seq=810 ttl=64 time=1.18 ms
64 bytes from 10.0.0.2: icmp_seq=811 ttl=64 time=0.129 ms
64 bytes from 10.0.0.2: icmp_seq=812 ttl=64 time=0.725 ms
64 bytes from 10.0.0.2: icmp_seq=813 ttl=64 time=0.168 ms
64 bytes from 10.0.0.2: icmp_seq=814 ttl=64 time=9.59 ms
64 bytes from 10.0.0.2: icmp_seq=815 ttl=64 time=16.5 ms
64 bytes from 10.0.0.2: icmp_seq=816 ttl=64 time=0.149 ms
64 bytes from 10.0.0.2: icmp_seq=817 ttl=64 time=0.407 ms
64 bytes from 10.0.0.2: icmp_seq=818 ttl=64 time=0.655 ms
64 bytes from 10.0.0.2: icmp_seq=819 ttl=64 time=1.42 ms
64 bytes from 10.0.0.2: icmp_seq=820 ttl=64 time=0.389 ms
64 bytes from 10.0.0.2: icmp_seq=821 ttl=64 time=0.951 ms
64 bytes from 10.0.0.2: icmp_seq=822 ttl=64 time=0.156 ms
64 bytes from 10.0.0.2: icmp_seq=823 ttl=64 time=0.153 ms
64 bytes from 10.0.0.2: icmp_seq=824 ttl=64 time=0.374 ms
64 bytes from 10.0.0.2: icmp_seq=825 ttl=64 time=0.172 ms
64 bytes from 10.0.0.2: icmp_seq=826 ttl=64 time=1.69 ms
64 bytes from 10.0.0.2: icmp_seq=827 ttl=64 time=0.592 ms
64 bytes from 10.0.0.2: icmp_seq=828 ttl=64 time=0.251 ms
64 bytes from 10.0.0.2: icmp_seq=829 ttl=64 time=0.216 ms
64 bytes from 10.0.0.2: icmp_seq=830 ttl=64 time=0.185 ms
64 bytes from 10.0.0.2: icmp_seq=831 ttl=64 time=3.22 ms
64 bytes from 10.0.0.2: icmp_seq=832 ttl=64 time=3.04 ms
64 bytes from 10.0.0.2: icmp_seq=833 ttl=64 time=0.156 ms
64 bytes from 10.0.0.2: icmp_seq=834 ttl=64 time=11.3 ms
64 bytes from 10.0.0.2: icmp_seq=835 ttl=64 time=0.167 ms
64 bytes from 10.0.0.2: icmp_seq=836 ttl=64 time=0.134 ms
64 bytes from 10.0.0.2: icmp_seq=837 ttl=64 time=0.226 ms
64 bytes from 10.0.0.2: icmp_seq=838 ttl=64 time=4.29 ms
64 bytes from 10.0.0.2: icmp_seq=839 ttl=64 time=0.616 ms
64 bytes from 10.0.0.2: icmp_seq=840 ttl=64 time=0.165 ms
64 bytes from 10.0.0.2: icmp_seq=841 ttl=64 time=0.163 ms
64 bytes from 10.0.0.2: icmp_seq=842 ttl=64 time=2.04 ms
64 bytes from 10.0.0.2: icmp_seq=843 ttl=64 time=20.1 ms
64 bytes from 10.0.0.2: icmp_seq=844 ttl=64 time=0.337 ms
64 bytes from 10.0.0.2: icmp_seq=845 ttl=64 time=1.82 ms
64 bytes from 10.0.0.2: icmp_seq=846 ttl=64 time=0.430 ms
64 bytes from 10.0.0.2: icmp_seq=847 ttl=64 time=0.190 ms
64 bytes from 10.0.0.2: icmp_seq=848 ttl=64 time=0.187 ms
64 bytes from 10.0.0.2: icmp_seq=849 ttl=64 time=0.198 ms
64 bytes from 10.0.0.2: icmp_seq=850 ttl=64 time=1.73 ms
64 bytes from 10.0.0.2: icmp_seq=851 ttl=64 time=2.93 ms
64 bytes from 10.0.0.2: icmp_seq=852 ttl=64 time=7.10 ms
64 bytes from 10.0.0.2: icmp_seq=853 ttl=64 time=0.346 ms
64 bytes from 10.0.0.2: icmp_seq=854 ttl=64 time=0.293 ms
64 bytes from 10.0.0.2: icmp_seq=855 ttl=64 time=1.98 ms
64 bytes from 10.0.0.2: icmp_seq=856 ttl=64 time=0.129 ms
64 bytes from 10.0.0.2: icmp_seq=857 ttl=64 time=0.918 ms
64 bytes from 10.0.0.2: icmp_seq=858 ttl=64 time=2.53 ms
64 bytes from 10.0.0.2: icmp_seq=859 ttl=64 time=1.07 ms
64 bytes from 10.0.0.2: icmp_seq=860 ttl=64 time=0.284 ms
64 bytes from 10.0.0.2: icmp_seq=861 ttl=64 time=22.7 ms
64 bytes from 10.0.0.2: icmp_seq=862 ttl=64 time=0.148 ms
64 bytes from 10.0.0.2: icmp_seq=863 ttl=64 time=0.154 ms
64 bytes from 10.0.0.2: icmp_seq=864 ttl=64 time=1.76 ms
64 bytes from 10.0.0.2: icmp_seq=865 ttl=64 time=0.104 ms
64 bytes from 10.0.0.2: icmp_seq=866 ttl=64 time=0.500 ms
64 bytes from 10.0.0.2: icmp_seq=867 ttl=64 time=3.45 ms
64 bytes from 10.0.0.2: icmp_seq=868 ttl=64 time=0.157 ms
64 bytes from 10.0.0.2: icmp_seq=869 ttl=64 time=13.3 ms
